entity_id,entity_name,entity_type,registration_number,registration_date,registration_age_days,jurisdiction,jurisdiction_risk,sector,sector_risk,ubo_name,ubo_nationality,ubo_count,ubo_disclosed,ubo_pep_flag,ubo_sanctions_flag,entity_sanctions_flag,worldcheck_hit,shell_company_flag,complex_structure_flag,num_subsidiaries,layering_depth,adverse_media_flag,adverse_media_count,annual_turnover_cr,declared_income_cr,income_turnover_gap,dormant_flag,director_name,multi_directorship_flag,director_company_count,docs_complete,rule_risk_score,sar_label,jurisdiction_risk_enc,sector_risk_enc,entity_type_enc,reg_age_years,ubo_opacity_score,structure_complexity,financial_opacity,alert_signal_count,ml_risk_score,ml_risk_tier,ml_alert
ENT00270,Singh Ventures Ltd,Private Limited,REG605727,2022-11-04,1273,Cayman Islands,High,Arms & Defense,High,John Nair,American,3,0,0,0,0,0,0,0,8,4,1,12,1.08,0.14,0.66,0,Deepika Sharma,0,3,0,100,1,0,0,2,3.49,40,30.9861228866811,0.5068176023684519,2,100.0,High,1
ENT00271,Singh Consulting Ltd,Partnership,REG351043,2006-08-16,7197,UK,Low,Retail,Low,Mohammed Sharma,UAE,2,1,0,0,0,0,0,0,4,1,0,0,156.66,54.79,7.71,0,Carlos Nair,0,2,1,0,0,1,1,1,19.72,0,13.047189562170502,2.1644717908644115,0,0.0,Low,0
ENT00272,Singh Consulting LLP,Trust,REG658696,2011-05-23,5456,Canada,Low,IT Services,Low,Wei Sharma,Cayman,1,1,0,0,0,0,0,0,0,1,0,0,376.12,76.06,147.94,0,Priya Singh,0,2,1,0,0,1,1,5,14.95,0,5.0,5.003543540282499,0,0.0,Low,0
ENT00273,Singh Group Ltd,LLP,REG156767,2009-01-02,6327,Canada,Low,IT Services,Low,Sarah Reddy,Nigerian,1,1,0,0,0,0,0,0,1,2,0,0,358.7,123.71,12.43,0,Priya Reddy,0,3,1,0,0,1,1,0,17.33,0,13.465735902799727,2.5974910105351463,0,0.0,Low,0
ENT00274,Singh Solutions LLP,Sole Proprietor,REG247839,2023-04-26,1100,Australia,Low,Education,Low,Wei Gupta,British,1,1,0,0,0,0,0,0,1,2,0,0,108.23,35.46,1.85,0,Fatima Mehta,0,1,1,0,0,1,1,4,3.01,0,13.465735902799727,1.0473189942805592,0,0.0,Low,0
ENT00275,Gupta Holdings LLP,Private Limited,REG698419,2007-08-28,6820,Canada,Low,Manufacturing,Low,Deepika Chen,Nigerian,1,1,0,0,0,0,0,0,0,1,0,0,284.65,110.47,46.76,0,Sunita Reddy,0,3,1,0,0,1,1,2,18.68,0,5.0,3.8661884690843467,0,0.0,Low,0
ENT00276,Reddy Group LLP,LLP,REG287650,2008-03-13,6622,UK,Low,Retail,Low,Fatima Patel,Nigerian,1,1,0,0,0,0,0,0,1,1,0,0,450.69,121.34,86.67,0,Carlos Iyer,0,2,1,0,0,1,1,0,18.14,0,8.465735902799727,4.473579765600494,0,0.0,Low,0
ENT00277,Chen Solutions Ltd,Private Limited,REG999118,2009-10-06,6050,Malta,Medium,Real Estate,Medium,Fatima Williams,UAE,2,1,0,0,0,0,0,0,3,1,0,0,252.13,66.31,53.2,0,John Nair,0,1,1,27,0,2,2,2,16.58,0,11.931471805599454,3.9926809084456005,0,0.0,Low,0
ENT00278,Sharma Solutions Ltd,Sole Proprietor,REG692483,2023-08-18,986,India,Low,Manufacturing,Low,Priya Chen,American,1,1,0,0,0,0,0,0,0,2,0,0,482.73,133.5,82.23,0,Fatima Iyer,0,3,1,0,0,1,1,4,2.7,0,10.0,4.421607859758004,0,0.0,Low,0
ENT00279,Mehta Solutions LLP,Trust,REG586765,2015-06-11,3976,Japan,Low,Education,Low,Arun Sharma,Indian,1,1,0,0,0,0,0,0,2,1,0,0,441.91,59.44,263.59,0,Wei Al-Farsi,0,2,1,0,0,1,1,5,10.89,0,10.49306144334055,5.57818145807175,0,0.0,Low,0
ENT00280,Nair Capital LLP,LLP,REG477864,2011-01-04,5595,Canada,Low,Education,Low,Deepika Sharma,American,1,1,0,0,0,0,0,0,3,1,0,0,44.32,11.61,9.49,0,Mohammed Al-Farsi,0,2,1,0,0,1,1,0,15.33,0,11.931471805599454,2.3504224224082058,0,0.0,Low,0
ENT00281,Reddy Group LLP,Private Limited,REG126235,2019-12-20,2323,Canada,Low,Manufacturing,Low,Rajesh Mehta,British,1,1,0,0,0,0,0,0,1,1,0,0,211.68,33.15,112.23,0,Sarah Mehta,0,1,1,0,0,1,1,2,6.36,0,8.465735902799727,4.729421148325948,0,0.0,Low,0
ENT00282,Singh Trading Ltd,Partnership,REG296044,2020-10-07,2031,UK,Low,Education,Low,Carlos Iyer,Cayman,2,1,0,0,0,0,0,0,0,2,0,0,287.77,84.1,35.47,0,Deepika Chen,0,1,1,0,0,1,1,1,5.56,0,10.0,3.596490004820589,0,0.0,Low,0
ENT00283,Williams Ventures Ltd,Private Limited,REG828362,2016-10-23,3476,Australia,Low,IT Services,Low,Wei Al-Farsi,Indian,2,1,0,0,0,0,0,0,1,2,0,0,316.0,113.43,24.29,0,Priya Iyer,0,2,1,0,0,1,1,2,9.52,0,13.465735902799727,3.2304090606818736,0,0.0,Low,0
ENT00284,Chen Trading LLP,Public Limited,REG941919,2005-06-26,7613,Seychelles,High,Arms & Defense,High,Sarah Kumar,British,3,0,0,1,0,1,0,1,5,6,1,6,243.86,40.13,123.47,0,Sunita Patel,0,2,1,100,1,0,0,3,20.86,70,63.95879734614027,4.824064723012886,3,100.0,High,1
ENT00285,Reddy Group LLP,LLP,REG487063,2014-09-15,4245,Malta,Medium,Education,Low,Fatima Williams,Indian,2,1,0,0,0,0,0,0,0,1,0,0,449.98,61.97,264.07,0,Rajesh Al-Farsi,0,1,1,15,0,2,1,0,11.63,0,5.0,5.5799939420479,0,0.0,Low,0
ENT00286,Chen Trading LLP,LLP,REG221620,2013-11-23,4541,USA,Low,Education,Low,Priya Mehta,Nigerian,2,1,0,0,0,0,0,0,1,1,0,0,166.38,23.49,95.91,0,Mohammed Al-Farsi,0,3,1,0,0,1,1,0,12.44,0,8.465735902799727,4.573782712746459,0,0.0,Low,0
ENT00287,Iyer Consulting LLP,LLP,REG333552,2006-05-06,7299,Marshall Islands,High,Cryptocurrency,High,Carlos Al-Farsi,Indian,6,0,0,1,0,1,1,1,16,6,0,0,4.95,1.81,0.48,0,Priya Reddy,1,16,0,100,1,0,0,0,20.0,70,99.16606672028108,0.3920420877760237,5,100.0,High,1
ENT00288,Kumar Trading Ltd,LLP,REG670941,2022-03-20,1502,USA,Low,IT Services,Low,Sarah Gupta,UAE,2,1,0,0,0,0,0,0,4,2,0,0,407.32,62.75,219.07,0,Mohammed Iyer,0,1,1,0,0,1,1,0,4.12,0,18.0471895621705,5.393945677561444,0,0.0,Low,0
ENT00289,Gupta Holdings Ltd,LLP,REG833614,2012-10-12,4948,Canada,Low,IT Services,Low,Carlos Sharma,Indian,1,1,0,0,0,0,0,0,4,2,0,0,32.53,12.58,5.21,0,Carlos Mehta,0,3,1,0,0,1,1,0,13.56,0,18.0471895621705,1.8261608959453874,0,0.0,Low,0
ENT00290,Mehta Trading Ltd,Private Limited,REG184902,2020-08-19,2080,USA,Low,Logistics,Low,Wei Chen,Russian,2,1,0,0,0,0,0,0,3,2,0,0,453.75,172.53,63.84,0,Sarah Mehta,0,1,1,0,0,1,1,2,5.7,0,16.931471805599454,4.171922696867475,0,0.0,Low,0
ENT00291,Williams Trading Ltd,Public Limited,REG423339,2011-11-25,5270,India,Low,Manufacturing,Low,Fatima Gupta,Cayman,2,1,0,0,0,0,0,0,2,2,0,0,180.49,53.33,20.5,0,Carlos Al-Farsi,0,1,1,0,0,1,1,3,14.44,0,15.49306144334055,3.068052935133617,0,0.0,Low,0
ENT00292,Reddy Ventures Ltd,Private Limited,REG300834,2023-05-07,1089,USA,Low,IT Services,Low,Wei Sharma,Nigerian,2,1,0,0,0,0,0,0,3,1,0,0,69.22,9.32,41.26,0,Arun Reddy,0,2,1,0,0,1,1,2,2.98,0,11.931471805599454,3.7438410121879104,0,0.0,Low,0
ENT00293,Nair Solutions Ltd,Partnership,REG837703,2012-01-11,5223,USA,Low,IT Services,Low,Priya Iyer,Indian,2,1,0,0,0,0,0,0,1,1,0,0,103.17,38.14,11.25,0,Sunita Reddy,0,3,1,0,0,1,1,1,14.31,0,8.465735902799727,2.505525936990736,0,0.0,Low,0
ENT00294,Iyer Capital Ltd,Private Limited,REG272338,2008-11-30,6360,Japan,Low,Logistics,Low,Sunita Gupta,British,2,1,0,0,0,0,0,0,0,2,0,0,369.88,95.77,82.57,0,Arun Gupta,0,1,1,0,0,1,1,2,17.42,0,10.0,4.425684604013345,0,0.0,Low,0
ENT00295,Singh Enterprises LLP,Trust,REG801312,2016-09-10,3519,India,Low,IT Services,Low,Deepika Reddy,American,1,1,0,0,0,0,0,0,2,1,0,0,425.34,51.63,270.45,0,Sunita Gupta,0,3,1,0,0,1,1,5,9.64,0,10.49306144334055,5.60377796035146,0,0.0,Low,0
ENT00296,Kumar Enterprises Ltd,Private Limited,REG181480,2016-11-20,3448,Japan,Low,Logistics,Low,Sunita Chen,Russian,1,1,0,0,0,0,0,0,3,1,0,0,189.12,40.25,68.37,0,Mohammed Gupta,0,3,1,0,0,1,1,2,9.45,0,11.931471805599454,4.23945449739721,0,0.0,Low,0
ENT00297,Patel Group Ltd,Public Limited,REG239094,2011-04-19,5490,Canada,Low,Healthcare,Low,Deepika Patel,American,1,1,0,0,0,0,0,0,2,2,0,0,393.66,147.05,47.49,0,John Kumar,0,2,1,0,0,1,1,3,15.04,0,15.49306144334055,3.881357591117261,0,0.0,Low,0
ENT00298,Sharma Holdings Ltd,Public Limited,REG720711,2015-12-31,3773,Singapore,Medium,Money Services,Medium,Mohammed Patel,American,1,1,0,0,0,0,0,0,2,2,0,0,160.73,22.74,92.51,0,Carlos Patel,0,2,1,27,0,2,2,3,10.34,0,15.49306144334055,4.5380683824473556,0,0.0,Low,0
ENT00299,Sharma Capital Ltd,LLP,REG543603,2014-12-07,4162,Singapore,Medium,Education,Low,Priya Al-Farsi,Indian,2,1,0,0,0,0,0,0,0,2,0,0,307.66,93.73,26.47,0,Wei Iyer,0,1,1,15,0,2,1,0,11.4,0,10.0,3.3130945001071823,0,0.0,Low,0
ENT00300,Chen Trading LLP,LLP,REG275335,2023-08-28,976,India,Low,Retail,Low,Deepika Patel,Nigerian,1,1,0,0,0,0,0,0,0,2,0,0,187.84,41.97,61.93,0,Priya Patel,0,2,1,0,0,1,1,0,2.67,0,10.0,4.1420229975388425,0,0.0,Low,0
ENT00301,Reddy Group Ltd,Sole Proprietor,REG835601,2019-02-25,2621,Vanuatu,High,Arms & Defense,High,Priya Mehta,Russian,3,0,0,0,1,1,0,1,18,4,0,0,435.45,164.35,57.6,0,Wei Gupta,0,3,0,100,1,0,0,4,7.18,40,59.7221948958322,4.070734696582967,3,100.0,High,1
ENT00302,Iyer Capital Ltd,Partnership,REG936250,2022-05-26,1435,USA,Low,Education,Low,Ananya Kumar,Cayman,2,1,0,0,0,0,0,0,3,2,0,0,153.7,39.15,36.25,0,Deepika Patel,0,2,1,0,0,1,1,1,3.93,0,16.931471805599454,3.6176519448255684,0,0.0,Low,0
ENT00303,Williams Trading Ltd,Trust,REG447834,2018-05-04,2918,Germany,Low,Real Estate,Medium,Wei Al-Farsi,Russian,1,1,0,0,0,0,0,0,0,2,0,0,183.29,55.97,15.38,0,Arun Patel,0,3,1,12,0,1,2,5,7.99,0,10.0,2.7960610784249234,0,0.0,Low,0
ENT00304,Nair Group LLP,Private Limited,REG753572,2014-12-31,4138,Dubai,Medium,Education,Low,Sarah Sharma,American,2,1,0,0,0,0,0,0,2,2,0,0,256.78,78.15,22.33,0,Rajesh Kumar,0,3,1,15,0,2,1,2,11.34,0,15.49306144334055,3.1497400860333387,0,0.0,Low,0
ENT00305,Gupta Ventures Ltd,Sole Proprietor,REG726213,2017-07-11,3215,UK,Low,Education,Low,Fatima Williams,Indian,2,1,0,0,0,0,0,0,1,1,0,0,172.98,48.29,28.11,0,John Iyer,0,2,1,0,0,1,1,4,8.81,0,8.465735902799727,3.371081757757532,0,0.0,Low,0
ENT00306,Gupta Enterprises LLP,Private Limited,REG509914,2019-09-19,2415,USA,Low,Education,Low,Wei Al-Farsi,Nigerian,2,1,0,0,0,0,0,0,0,2,0,0,135.26,52.09,21.01,0,Sarah Mehta,0,3,1,0,0,1,1,2,6.62,0,10.0,3.0914968955383704,0,0.0,Low,0
ENT00307,Mehta Solutions Ltd,Sole Proprietor,REG994086,2022-06-02,1428,USA,Low,IT Services,Low,John Reddy,UAE,1,1,0,0,0,0,0,0,1,1,0,0,226.57,36.28,117.73,0,Priya Al-Farsi,0,2,1,0,0,1,1,4,3.91,0,8.465735902799727,4.776852007677701,0,0.0,Low,0
ENT00308,Al-Farsi Enterprises Ltd,Sole Proprietor,REG353449,2014-07-17,4305,USA,Low,Retail,Low,Fatima Singh,British,1,1,0,0,0,0,0,0,0,1,0,0,104.56,26.39,25.39,0,Priya Nair,0,3,1,0,0,1,1,4,11.79,0,5.0,3.2729851505152325,0,0.0,Low,0
ENT00309,Williams Trading Ltd,Partnership,REG683451,2018-04-29,2923,Japan,Low,Education,Low,Sarah Reddy,American,2,1,0,0,0,0,0,0,2,1,0,0,221.95,83.8,29.45,0,Wei Patel,0,3,1,0,0,1,1,1,8.01,0,10.49306144334055,3.416085994155906,0,0.0,Low,0
ENT00310,Chen Enterprises Ltd,Trust,REG431662,2020-04-02,2219,Germany,Low,Logistics,Low,John Kumar,UAE,4,1,0,0,1,1,1,0,18,6,1,3,208.72,73.52,11.84,0,Ananya Gupta,1,6,1,95,1,1,1,5,6.08,0,74.7221948958322,2.552565298261815,4,100.0,High,1
ENT00311,Al-Farsi Enterprises Ltd,LLP,REG436948,2015-06-29,3958,Canada,Low,Manufacturing,Low,Fatima Nair,Nigerian,1,1,0,0,0,0,0,0,1,2,0,0,6.64,2.65,1.31,0,Wei Nair,0,1,1,0,0,1,1,0,10.84,0,13.465735902799727,0.8372475245337022,0,0.0,Low,0
ENT00312,Patel Holdings Ltd,Sole Proprietor,REG333427,2015-09-04,3891,USA,Low,IT Services,Low,Sarah Singh,British,2,1,0,0,0,0,0,0,3,1,0,0,296.63,40.5,175.13,0,Sarah Iyer,0,3,1,0,0,1,1,4,10.66,0,11.931471805599454,5.171222358744204,0,0.0,Low,0
ENT00313,Mehta Capital Ltd,Sole Proprietor,REG929626,2008-11-03,6387,Japan,Low,Healthcare,Low,Carlos Nair,British,1,1,0,0,0,0,0,0,4,2,0,0,49.51,14.94,4.69,0,Priya Gupta,0,3,1,0,0,1,1,4,17.5,0,18.0471895621705,1.7387102481382397,0,0.0,Low,0
ENT00314,Al-Farsi Capital Ltd,Private Limited,REG674500,2015-03-13,4066,Australia,Low,Healthcare,Low,Ananya Iyer,UAE,1,1,0,0,0,0,0,0,3,2,0,0,183.32,46.06,45.14,0,Sunita Al-Farsi,0,2,1,0,0,1,1,2,11.14,0,16.931471805599454,3.8316802527456075,0,0.0,Low,0
ENT00315,Sharma Trading Ltd,LLP,REG908665,2008-11-11,6379,Australia,Low,Education,Low,Wei Al-Farsi,British,2,1,0,0,0,0,0,0,0,1,0,0,231.22,37.38,119.08,0,John Reddy,0,3,1,0,0,1,1,0,17.48,0,5.0,4.788158187325206,0,0.0,Low,0
ENT00316,Patel Solutions Ltd,Partnership,REG807633,2010-12-09,5621,USA,Low,Mining,High,Deepika Mehta,British,5,1,1,0,0,0,1,1,13,5,0,0,445.99,100.82,143.53,0,Wei Mehta,0,2,0,95,1,1,0,1,15.4,30,93.19528664807629,4.97348709846075,3,100.0,High,1
ENT00317,Nair Consulting Ltd,LLP,REG270754,2019-03-09,2609,Canada,Low,Arms & Defense,High,Rajesh Gupta,American,5,1,0,1,1,1,0,1,10,6,1,4,1.65,0.62,0.21,0,Rajesh Iyer,1,7,0,100,1,1,0,0,7.15,30,66.98947636399186,0.1906203596086497,5,100.0,High,1
ENT00318,Mehta Capital LLP,Public Limited,REG592634,2020-06-24,2136,UK,Low,Hospitality,Medium,Sunita Al-Farsi,British,1,1,0,0,0,0,0,0,0,1,0,0,257.24,65.91,59.51,0,Arun Nair,0,1,1,12,0,1,2,3,5.85,0,5.0,4.10280864063423,0,0.0,Low,0
ENT00319,Mehta Consulting LLP,LLP,REG960884,2010-11-29,5631,Germany,Low,Education,Low,Deepika Gupta,Cayman,2,1,0,0,0,0,0,0,2,2,0,0,277.23,59.52,98.67,0,Rajesh Chen,0,2,1,0,0,1,1,0,15.43,0,15.49306144334055,4.601864728979365,0,0.0,Low,0
ENT00320,Mehta Consulting LLP,LLP,REG861976,2009-12-10,5985,India,Low,Healthcare,Low,Priya Al-Farsi,Indian,1,1,0,0,0,0,0,0,2,1,0,0,283.84,86.07,25.63,0,Deepika Reddy,0,2,1,0,0,1,1,0,16.4,0,10.49306144334055,3.282038399825841,0,0.0,Low,0
ENT00321,Kumar Trading Ltd,Trust,REG254453,2021-09-02,1701,Germany,Low,IT Services,Low,Arun Al-Farsi,British,1,1,0,0,0,0,0,0,3,1,0,0,127.86,28.31,42.93,0,Wei Williams,0,3,1,0,0,1,1,5,4.66,0,11.931471805599454,3.782597457987688,0,0.0,Low,0
ENT00322,Williams Holdings Ltd,LLP,REG800461,2018-12-16,2692,Canada,Low,Mining,High,Sarah Chen,UAE,3,0,0,0,0,0,1,0,7,3,1,9,1.0,0.29,0.13,0,Carlos Sharma,0,3,0,95,1,1,0,0,7.38,40,55.39720770839918,0.12221763272424921,3,100.0,High,1
ENT00323,Chen Trading LLP,LLP,REG222169,2017-04-11,3306,Australia,Low,Mining,High,Wei Gupta,British,4,0,1,0,0,0,1,0,20,3,0,0,491.88,138.0,77.88,0,John Al-Farsi,0,1,1,85,1,1,0,0,9.06,70,60.22261218861711,4.36792771029438,1,100.0,High,1
ENT00324,Mehta Capital LLP,Private Limited,REG392980,2005-06-27,7612,India,Low,Healthcare,Low,Deepika Williams,American,2,1,0,0,0,0,0,0,4,1,0,0,206.54,35.03,101.45,0,Sunita Chen,0,1,1,0,0,1,1,2,20.85,0,13.047189562170502,4.629374874684909,0,0.0,Low,0
ENT00325,Mehta Ventures Ltd,Sole Proprietor,REG875860,2023-06-14,1051,UK,Low,Education,Low,Wei Singh,Russian,2,1,0,0,0,0,0,0,1,2,0,0,162.25,22.48,94.81,0,John Williams,0,1,1,0,0,1,1,4,2.88,0,13.465735902799727,4.562367063662782,0,0.0,Low,0
ENT00326,Iyer Enterprises Ltd,Private Limited,REG217018,2007-12-07,6719,Japan,Low,Money Services,Medium,Mohammed Patel,British,1,1,0,0,0,0,0,0,2,1,0,0,41.44,13.86,0.14,0,Deepika Mehta,0,1,1,12,0,1,2,2,18.41,0,10.49306144334055,0.1310282624064041,0,0.0,Low,0
ENT00327,Al-Farsi Enterprises Ltd,LLP,REG943160,2020-10-02,2036,Canada,Low,Logistics,Low,Ananya Singh,Russian,1,1,0,0,0,0,0,0,3,2,0,0,318.11,61.02,135.05,0,Sunita Chen,0,1,1,0,0,1,1,0,5.58,0,16.931471805599454,4.913022465229256,0,0.0,Low,0
ENT00328,Al-Farsi Consulting Ltd,Private Limited,REG148264,2012-12-11,4888,Canada,Low,Logistics,Low,Deepika Mehta,Indian,5,0,0,0,0,0,0,0,18,6,1,6,125.9,32.6,28.1,0,Mohammed Reddy,0,3,1,35,1,1,1,2,13.39,40,44.7221948958322,3.370738174177447,1,100.0,High,1
ENT00329,Kumar Trading Ltd,Trust,REG144804,2021-05-01,1825,Australia,Low,Education,Low,Wei Al-Farsi,UAE,2,1,0,0,0,0,0,0,0,1,0,0,460.23,169.36,47.85,0,Mohammed Williams,0,1,1,0,0,1,1,5,5.0,0,5.0,3.888754378488792,0,0.0,Low,0
ENT00330,Iyer Solutions LLP,LLP,REG412872,2012-03-26,5148,UK,Low,Real Estate,Medium,Carlos Iyer,Indian,2,1,0,0,0,0,0,0,4,2,0,0,189.08,36.6,79.28,0,Sunita Singh,0,3,1,12,0,1,2,0,14.1,0,18.0471895621705,4.385520523928138,0,0.0,Low,0
ENT00331,Patel Enterprises Ltd,Sole Proprietor,REG745753,2020-08-13,2086,USA,Low,Manufacturing,Low,Arun Gupta,British,2,1,0,0,0,0,0,0,1,1,0,0,402.49,84.1,150.19,0,Mohammed Kumar,0,2,1,0,0,1,1,4,5.72,0,8.465735902799727,5.01853732399211,0,0.0,Low,0
ENT00332,Sharma Ventures Ltd,LLP,REG978942,2019-04-27,2560,India,Low,Logistics,Low,Arun Gupta,British,2,1,0,0,0,0,0,0,3,2,0,0,403.3,144.38,29.84,0,Carlos Kumar,0,3,1,0,0,1,1,0,7.01,0,16.931471805599454,3.4288125486951286,0,0.0,Low,0
ENT00333,Chen Capital Ltd,Public Limited,REG948416,2013-02-21,4816,Japan,Low,Healthcare,Low,Deepika Al-Farsi,Cayman,2,1,0,0,0,0,0,0,3,2,0,0,391.54,53.62,230.68,0,Deepika Gupta,0,1,1,0,0,1,1,3,13.19,0,16.931471805599454,5.445357109197351,0,0.0,Low,0
ENT00334,Al-Farsi Enterprises LLP,Private Limited,REG535007,2021-10-07,1666,Canada,Low,IT Services,Low,Mohammed Al-Farsi,Cayman,6,1,0,0,0,0,1,0,19,4,0,0,0.79,0.28,0.05,0,Sarah Patel,1,11,1,30,1,1,1,2,4.56,0,64.97866136776994,0.04879016416943201,2,100.0,High,1
ENT00335,Al-Farsi Solutions Ltd,Trust,REG535580,2007-04-15,6955,USA,Low,Manufacturing,Low,Carlos Mehta,UAE,1,1,0,0,0,0,0,0,3,1,0,0,50.1,6.29,31.23,0,Ananya Reddy,0,2,1,0,0,1,1,5,19.05,0,11.931471805599454,3.4728976958273465,0,0.0,Low,0
ENT00336,Mehta Holdings Ltd,Sole Proprietor,REG172647,2020-05-13,2178,India,Low,Manufacturing,Low,Ananya Nair,British,2,1,0,0,0,0,0,0,4,1,0,0,71.3,23.04,2.18,0,Sunita Singh,0,3,1,0,0,1,1,4,5.97,0,13.047189562170502,1.1568811967920856,0,0.0,Low,0
ENT00337,Kumar Trading LLP,LLP,REG988543,2013-09-20,4605,Canada,Low,Manufacturing,Low,Carlos Al-Farsi,Nigerian,1,1,0,0,0,0,0,0,1,2,0,0,76.55,15.22,30.89,0,Fatima Kumar,0,2,1,0,0,1,1,0,12.62,0,13.465735902799727,3.4622924810219664,0,0.0,Low,0
ENT00338,Williams Ventures Ltd,Partnership,REG803702,2008-11-18,6372,Malta,Medium,Education,Low,Carlos Reddy,Russian,1,1,0,0,0,0,0,0,1,2,0,0,134.83,50.0,15.17,0,Fatima Chen,0,3,1,15,0,2,1,1,17.46,0,13.465735902799727,2.7831576735890153,0,0.0,Low,0
ENT00339,Williams Ventures Ltd,Private Limited,REG723983,2017-08-31,3164,UK,Low,Education,Low,Sunita Kumar,UAE,2,1,0,0,0,0,0,0,0,1,0,0,444.09,96.9,153.39,0,John Chen,0,3,1,0,0,1,1,2,8.67,0,5.0,5.039481868653835,0,0.0,Low,0
ENT00340,Patel Capital Ltd,Partnership,REG445374,2017-02-16,3360,Japan,Low,Hospitality,Medium,Carlos Sharma,Indian,2,1,0,0,0,0,0,0,3,1,0,0,475.06,171.32,38.9,0,Mohammed Mehta,0,1,1,12,0,1,2,1,9.21,0,11.931471805599454,3.686376323895818,0,0.0,Low,0
ENT00341,Mehta Ventures Ltd,LLP,REG808010,2012-02-20,5183,UK,Low,Logistics,Low,Sunita Sharma,American,1,1,0,0,0,0,0,0,3,1,0,0,113.53,28.73,27.34,0,Sunita Chen,0,3,1,0,0,1,1,0,14.2,0,11.931471805599454,3.3442742342625342,0,0.0,Low,0
ENT00342,Nair Holdings Ltd,Partnership,REG942842,2018-04-12,2940,Panama,High,Cryptocurrency,High,Rajesh Patel,Cayman,6,1,1,0,0,0,0,1,8,5,0,0,409.56,127.77,26.25,0,Ananya Williams,1,18,1,100,1,0,0,1,8.05,30,60.9861228866811,3.305053521109253,2,100.0,High,1
ENT00343,Williams Solutions LLP,Trust,REG144319,2022-07-22,1378,British Virgin Islands,High,Manufacturing,Low,Ananya Al-Farsi,Cayman,3,1,0,0,0,0,1,0,18,6,0,0,472.68,112.24,135.96,0,Ananya Al-Farsi,0,1,1,50,1,0,1,5,3.78,0,74.7221948958322,4.919688912393432,1,100.0,High,1
ENT00344,Sharma Group LLP,Trust,REG447305,2006-04-06,7329,India,Low,Healthcare,Low,Rajesh Kumar,Cayman,2,1,0,0,0,0,0,0,3,2,0,0,53.49,14.12,11.13,0,Sarah Nair,0,3,1,0,0,1,1,5,20.08,0,16.931471805599454,2.495681722955959,0,0.0,Low,0
ENT00345,Sharma Solutions Ltd,Public Limited,REG210730,2018-07-14,2847,Canada,Low,Hospitality,Medium,Sarah Al-Farsi,American,2,1,0,0,0,0,0,0,4,2,0,0,434.88,147.86,8.7,0,Rajesh Al-Farsi,0,3,1,12,0,1,2,3,7.8,0,18.0471895621705,2.272125885509337,0,0.0,Low,0
ENT00346,Kumar Trading LLP,Trust,REG865920,2023-03-20,1137,Japan,Low,Retail,Low,Fatima Singh,American,2,1,0,0,0,0,0,0,4,1,0,0,411.27,132.21,14.64,0,Sunita Sharma,0,2,1,0,0,1,1,5,3.12,0,13.047189562170502,2.7498317351171653,0,0.0,Low,0
ENT00347,Singh Ventures LLP,LLP,REG909815,2018-12-20,2688,India,Low,Manufacturing,Low,Rajesh Nair,Russian,2,1,0,0,0,0,0,0,3,1,0,0,364.62,58.48,189.18,0,Rajesh Al-Farsi,0,3,1,0,0,1,1,0,7.36,0,11.931471805599454,5.2479709921112985,0,0.0,Low,0
ENT00348,Iyer Consulting Ltd,Sole Proprietor,REG449723,2007-05-04,6936,Canada,Low,Manufacturing,Low,Rajesh Reddy,Indian,1,1,0,0,0,0,0,0,1,1,0,0,147.98,18.24,93.26,0,Sarah Patel,0,1,1,0,0,1,1,4,19.0,0,8.465735902799727,4.546056921495585,0,0.0,Low,0
ENT00349,Nair Enterprises Ltd,Trust,REG669365,2011-01-10,5589,UK,Low,Education,Low,Rajesh Mehta,Cayman,1,1,0,0,0,0,0,0,2,2,0,0,62.25,7.75,39.0,0,Deepika Singh,0,3,1,0,0,1,1,5,15.31,0,15.49306144334055,3.6888794541139363,0,0.0,Low,0
ENT00350,Chen Group Ltd,Sole Proprietor,REG966066,2009-11-06,6019,Dubai,Medium,Healthcare,Low,Arun Patel,UAE,1,1,0,0,0,0,0,0,4,1,0,0,320.79,64.75,126.54,0,Fatima Mehta,0,3,1,15,0,2,1,4,16.49,0,13.047189562170502,4.848430040887125,0,0.0,Low,0
ENT00351,Iyer Ventures LLP,Partnership,REG119933,2023-06-07,1058,Canada,Low,Healthcare,Low,Ananya Iyer,British,2,1,0,0,0,0,0,0,1,2,0,0,42.15,6.89,21.48,0,Ananya Williams,0,1,1,0,0,1,1,1,2.9,0,13.465735902799727,3.1126260250254902,0,0.0,Low,0
ENT00352,Sharma Group LLP,LLP,REG273356,2005-03-09,7722,Australia,Low,Logistics,Low,John Kumar,Cayman,1,1,0,0,0,0,0,0,3,2,0,0,310.94,99.22,13.28,0,Rajesh Nair,0,1,1,0,0,1,1,0,21.16,0,16.931471805599454,2.658859956911438,0,0.0,Low,0
ENT00353,Williams Group LLP,Trust,REG360341,2014-10-23,4207,Germany,Low,Import/Export,Medium,Priya Reddy,UAE,2,1,0,0,0,0,0,0,4,1,0,0,119.07,25.41,42.84,0,Fatima Singh,0,3,1,12,0,1,2,5,11.53,0,13.047189562170502,3.7805466426397603,0,0.0,Low,0
